GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS812700637	2019-10-04 15:01:19	30329	species	House Sparrow	Passer domesticus			8				Turkey	TR	Düzce	TR-81							Mamure köyü - İstilli	L7099636	P	40.8372556	31.1020803	2019-09-29	15:30:00	obsr883055	S60343510	Traveling	P22	EBIRD	150	0.000		1	1		0	1	0		Melen çayı kıyısı boyunca		
URN:CornellLabOfOrnithology:EBIRD:OBS812700631	2019-10-04 15:01:19	7140	species	Little Egret	Egretta garzetta			7				Turkey	TR	Düzce	TR-81							Mamure köyü - İstilli	L7099636	P	40.8372556	31.1020803	2019-09-29	15:30:00	obsr883055	S60343510	Traveling	P22	EBIRD	150	0.000		1	1		1	1	0		Melen çayı kıyısı boyunca		
URN:CornellLabOfOrnithology:EBIRD:OBS808923275	2019-09-23 16:00:33	7140	species	Little Egret	Egretta garzetta			5				Turkey	TR	Düzce	TR-81							Hasanlar barajı	L6164535	P	40.9156530	31.2778616	2019-09-22	16:00:00	obsr883055	S60059314	Traveling	P22	EBIRD	150	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS805843773	2019-09-15 16:02:38	28629	species	Northern Wheatear	Oenanthe oenanthe			2				Turkey	TR	Düzce	TR-81							Melen Çayı - Akınlar Mahallesi	L5927648	P	40.8600445	31.1283445	2019-09-15	15:30:00	obsr883055	S59830731	Traveling	P22	EBIRD	30	1.000		1	1		1	1	0		akınlar mah. melen kıyısı - çalılık alan, bir tane leylek leşi vardı,		
URN:CornellLabOfOrnithology:EBIRD:OBS812700633	2019-10-04 15:01:19	28629	species	Northern Wheatear	Oenanthe oenanthe			2				Turkey	TR	Düzce	TR-81							Mamure köyü - İstilli	L7099636	P	40.8372556	31.1020803	2019-09-29	15:30:00	obsr883055	S60343510	Traveling	P22	EBIRD	150	0.000		1	1		0	1	0		Melen çayı kıyısı boyunca		
URN:CornellLabOfOrnithology:EBIRD:OBS808923271	2019-09-23 16:00:33	7351	species	Osprey	Pandion haliaetus			1				Turkey	TR	Düzce	TR-81							Hasanlar barajı	L6164535	P	40.9156530	31.2778616	2019-09-22	16:00:00	obsr883055	S60059314	Traveling	P22	EBIRD	150	2.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS812700639	2019-10-04 15:01:19	28514	species	Whinchat	Saxicola rubetra			2				Turkey	TR	Düzce	TR-81							Mamure köyü - İstilli	L7099636	P	40.8372556	31.1020803	2019-09-29	15:30:00	obsr883055	S60343510	Traveling	P22	EBIRD	150	0.000		1	1		1	1	0		Melen çayı kıyısı boyunca		
URN:CornellLabOfOrnithology:EBIRD:OBS812700629	2019-10-04 15:01:19	6876	species	White Stork	Ciconia ciconia			3				Turkey	TR	Düzce	TR-81							Mamure köyü - İstilli	L7099636	P	40.8372556	31.1020803	2019-09-29	15:30:00	obsr883055	S60343510	Traveling	P22	EBIRD	150	0.000		1	1		1	1	0		Melen çayı kıyısı boyunca		
URN:CornellLabOfOrnithology:EBIRD:OBS808923272	2019-09-23 16:00:33	30509	species	White Wagtail	Motacilla alba			1				Turkey	TR	Düzce	TR-81							Hasanlar barajı	L6164535	P	40.9156530	31.2778616	2019-09-22	16:00:00	obsr883055	S60059314	Traveling	P22	EBIRD	150	2.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS812700625	2019-10-04 15:01:19	30509	species	White Wagtail	Motacilla alba			33				Turkey	TR	Düzce	TR-81							Mamure köyü - İstilli	L7099636	P	40.8372556	31.1020803	2019-09-29	15:30:00	obsr883055	S60343510	Traveling	P22	EBIRD	150	0.000		1	1		1	1	0		Melen çayı kıyısı boyunca		
URN:CornellLabOfOrnithology:EBIRD:OBS813357572	2019-10-06 08:09:21	8040	species	Common Buzzard	Buteo buteo			1				Turkey	TR	Düzce	TR-81							Efteni Gölü	L6034033	P	40.7551895	31.0540152	2019-10-06	08:00:00	obsr883055	S60388973	Traveling	P22	EBIRD	270	3.000		2	1		0	1	0		Doğa Derneği’nin Avrupa Kuş Gözlem Günü kapsamında düzenlediği etkinliğin Düzce bölümünü Adem YAĞIZ  ile beraber gerçekleştirdik,--Hava yağışlı idi ara ara bulut dağılır gibi olsa çoğunlukla yağmur yağışı vardı. Gözlemi saat 8.00 ile 12.30 arasında tamamladık. --Sırasıyla Efteni Gölü İskele bölümü, Efteni Gölü yanı arazi , tekrardan Efteni Gölü İskele , Gölyaka Kültür Park		
